primary_title,start_year,end_year,genres,average_rating,num_votes,show_id,normalized_title
The Voice,2011,\N,"Music,Reality-TV",6.5,13155,4871f363-8519-4e3a-8f4a-a8430bbc827f,thevoice
Magic City,2012,2013,"Crime,Drama",7.6,13151,5c256a99-1b06-48a7-9a2d-200601161187,magiccity
Three Pines,2022,2022,"Crime,Drama,Mystery",7.2,13147,7b204460-9e87-49b7-997e-58298bc2884a,threepines
Search Party,2016,2022,"Comedy,Crime,Drama",7.6,13145,4d24c2ee-bd03-49ae-a883-4b43b991273d,searchparty
Black Spot,2017,2019,"Crime,Drama,Horror",7.4,13123,9e7416e5-f6a1-4187-9472-dca310e8a59f,blackspot
W,2016,2016,"Action,Comedy,Drama",8.0,13110,68b01227-b77f-4c01-a7ee-402f0a17394a,w
The Night Manager,2023,\N,"Action,Crime,Mystery",7.6,13104,81bcb6b4-3272-4068-9573-90abc130211b,thenightmanager
The Walking Dead: Daryl Dixon,2023,\N,"Drama,Horror,Sci-Fi",7.7,13100,0850e0a7-c99e-4794-b070-00daf6bccd5c,thewalkingdeaddaryldixon
The Love Boat,1977,1987,"Comedy,Drama,Romance",6.3,13095,661ad049-add7-4376-94f6-1ec3453aba54,theloveboat
The Batman,2004,2008,"Action,Adventure,Animation",7.4,13080,efab3e34-3e02-41f5-96dd-a43e8dde35d5,thebatman
The Mask,1995,1997,"Action,Adventure,Animation",6.9,13077,113e33b1-2073-4915-a8f5-52e59ba7a488,themask
The Return of Sherlock Holmes,1986,1988,"Crime,Drama,Mystery",8.7,13075,da2fd2cb-32d2-48bd-879a-c7db88f4dd01,thereturnofsherlockholmes
Trinkets,2019,2020,"Comedy,Crime,Drama",7.0,13056,7f1fed4f-fcf9-49c2-b60e-166ea3b860e3,trinkets
Aquarius,2015,2016,"Biography,Crime,Drama",7.0,13050,f78e2386-dd0f-4dad-8348-dcfce060251f,aquarius
Young Wallander,2020,2022,"Crime,Drama,Mystery",6.9,13049,ac1776f2-a066-4d14-bc5a-9d2461a9f30c,youngwallander
Sailor Moon,1995,2000,"Action,Adventure,Animation",7.6,13037,551ca789-d4b3-4a28-a56f-9631cbaeffcc,sailormoon
Masters of Horror,2005,2007,Horror,7.4,13033,1e10b367-b418-4899-8af5-4fee96e7dc9a,mastersofhorror
Melrose Place,1992,1999,"Drama,Romance",6.0,13003,08b34e0b-0792-4b7c-806b-6411c357a85a,melroseplace
Wonderfalls,2004,2004,"Comedy,Drama,Fantasy",8.3,12995,75707748-0c68-4a6a-8c7b-c7abe75d3813,wonderfalls
Freud,2020,2020,"Crime,Thriller",6.5,12985,7d228360-0c2e-4296-a1a9-b536754e8194,freud
Jeeves and Wooster,1990,1993,Comedy,8.5,12979,f557c39a-c8f9-4c5e-96c4-a74963b727a2,jeevesandwooster
Whitney,2011,2013,Comedy,5.7,12977,9df7a084-2038-4a52-8859-3230cae1f3d7,whitney
Clerks,2000,2001,"Animation,Comedy",7.4,12973,e2a7e21d-0ea1-4ba0-ae3b-0296a4eee737,clerks
George Lopez,2002,2007,"Comedy,Drama",6.9,12972,fe3ed55b-b641-4bba-909b-dd9e92e9d69f,georgelopez
Code Black,2015,2018,Drama,8.0,12966,1ab5d315-b5eb-45ff-a678-7bc84a3145c7,codeblack
Close Enough,2020,2022,"Action,Adventure,Animation",7.8,12953,320400ae-63a6-4463-81d6-1e70f82eb9f2,closeenough
Darling in the Franxx,2018,2018,"Action,Animation,Drama",7.3,12937,a4169e1c-5797-44ed-8bb9-a7278ad8e48e,darlinginthefranxx
DreamWorks Dragons,2012,2014,"Action,Adventure,Animation",7.9,12935,611b07cb-7e10-426e-9f15-5b512d5df9af,dreamworksdragons
Sonny with a Chance,2009,2011,"Comedy,Family,Romance",6.0,12907,d37827f3-2e22-4da2-a498-82c31ed88423,sonnywithachance
The Crazy Ones,2013,2014,Comedy,7.0,12901,892b43c1-10f6-4b8d-9a2d-f4e83ddbe0a1,thecrazyones
The Night Shift,2014,2017,"Drama,Romance",7.4,12888,9e5683f5-8279-4456-bca5-c23fc82d8d9f,thenightshift
High School DxD,2012,2018,"Action,Animation,Comedy",7.6,12871,b5c5e90d-d33f-4e46-815d-08d23807c12a,highschooldxd
Invasion,2005,2006,"Drama,Horror,Mystery",7.5,12869,583b6ca5-e77a-4a50-b36a-a240a224c4b0,invasion
The Graham Norton Show,2007,\N,"Comedy,Music,Talk-Show",8.4,12828,5430f42f-a587-49f5-a367-293597f12e1d,thegrahamnortonshow
The Road Runner Show,1966,1973,"Animation,Comedy,Family",7.9,12823,3d03883d-8569-4253-bcea-fc16ec007c7c,theroadrunnershow
Austin & Ally,2011,2016,"Comedy,Drama,Family",6.0,12822,612367dd-cadd-4faa-9a66-4ef7db97f8de,austinally
Garfield and Friends,1988,1995,"Animation,Comedy,Family",7.2,12815,750575d2-0710-4e44-bd24-52387c60971b,garfieldandfriends
Overlord,2015,2022,"Action,Adventure,Animation",7.7,12803,7262652a-abf3-49cd-b060-3f79dab828be,overlord
Extraordinary,2023,\N,"Action,Adventure,Comedy",7.7,12799,1e465c2d-2607-4572-ab97-855d62bd0e7e,extraordinary
Taarak Mehta Ka Ooltah Chashmah,2008,\N,"Comedy,Family",8.2,12795,fbb42c35-ab35-4a84-a76f-9bc420e0e2ae,taarakmehtakaooltahchashmah
Once Upon a Time in Wonderland,2013,2014,"Adventure,Drama,Fantasy",6.9,12786,c04b3e00-2a40-413f-9603-9d0b4c805ab7,onceuponatimeinwonderland
Selfie,2014,2014,"Comedy,Romance",7.2,12772,f33d6448-d450-4715-bd14-874d10aadb01,selfie
X-Men: Evolution,2000,2003,"Action,Adventure,Animation",7.8,12743,d53e6faf-1786-4c56-b1a6-a85a4ebf6848,xmenevolution
Heirs,2013,2013,"Comedy,Drama,Romance",7.5,12734,74773f64-8589-40a3-a31a-c218fc6bb4d2,heirs
Second Chance,2016,2016,"Drama,Sci-Fi",7.4,12717,b438b674-a21f-4213-a8f8-9b48aabe6d77,secondchance
Felicity,1998,2002,"Drama,Romance",6.9,12717,ce46833b-dd42-4315-a918-c139dc0a2f67,felicity
Stumptown,2019,2020,"Crime,Drama",7.5,12710,4654a669-1ba4-4984-ae47-9e4814f2114b,stumptown
Baby,2018,2020,Drama,6.8,12703,200efc89-57ae-43f5-95d0-5d76a059e8e7,baby
Airwolf,1984,1986,"Action,Adventure,Sci-Fi",6.7,12696,02d65651-2230-4635-89fb-65ed043056c8,airwolf
Early Edition,1996,2000,"Adventure,Comedy,Drama",7.6,12677,0e851f74-295d-4e28-940c-4b8fdfc97597,earlyedition
Outsourced,2010,2011,Comedy,7.6,12668,e281a55e-6112-4378-be75-da6cd3e6c54b,outsourced
Baskets,2016,2019,"Comedy,Drama",7.6,12640,d9f7182a-ca7f-4089-ac2b-674636962ce1,baskets
Content Cop,2015,2017,"Comedy,Crime,Talk-Show",8.8,12636,ee63bc2a-7b03-4139-a38a-ce8ec75851d2,contentcop
In Plain Sight,2008,2012,"Crime,Drama,Mystery",7.4,12614,063863a5-c670-450f-a380-c274e999eb1d,inplainsight
Aladdin,1994,1995,"Action,Adventure,Animation",7.3,12602,ae4e6f28-6f40-4713-9b23-b9ac0895390b,aladdin
White Gold,2017,2019,Comedy,7.3,12575,c721a4e3-7e0b-4a7a-87db-8f2b7de95b45,whitegold
Green Wing,2004,2007,"Comedy,Drama",8.3,12560,d222112e-27fb-408b-a547-823233745a51,greenwing
Hilda,2018,\N,"Adventure,Animation,Comedy",8.5,12558,efe764ae-783f-4e09-b83f-cb0f6c425e10,hilda
Red Oaks,2014,2017,"Comedy,Drama,Sport",7.9,12543,37205689-e65c-4c02-a4f0-a10ca8fbeba4,redoaks
My Dress-Up Darling,2022,2022,"Animation,Comedy,Romance",8.0,12535,ccd5872c-26e1-4686-b008-144817823e11,mydressupdarling
"Yes, Prime Minister",1986,1987,Comedy,8.6,12516,0154cec0-22bd-4569-ba50-bba682626b61,yesprimeminister
Deadwind,2018,2021,"Crime,Drama,Mystery",7.3,12485,caf5891c-1cbc-4e58-9f7b-7de5208e9f41,deadwind
The Six Million Dollar Man,1974,1978,"Action,Crime,Drama",7.1,12479,a98a1d96-16c6-4332-b493-76baaac97259,thesixmilliondollarman
Smiling Friends,2020,\N,"Animation,Comedy,Short",8.5,12464,3b363cb4-f007-4b96-acee-4c2648e9da0e,smilingfriends
Bel-Air,2022,\N,Drama,6.4,12458,d362887d-5d84-4df8-9f53-95dc81946004,belair
In Living Color,1990,1994,"Comedy,Music",8.1,12423,e743b915-2ff5-4219-a95c-f7f37f9d5ee6,inlivingcolor
Kleo,2022,\N,"Action,Crime,Drama",7.5,12417,d973d62a-0df3-4ef5-84ba-bccb7a88ccf8,kleo
SideHero,2018,\N,Comedy,6.3,12407,70cd359f-58c7-4cde-9d3e-b7610ecc2e72,sidehero
Cat,2022,\N,"Crime,Drama,Thriller",8.2,12388,b5b37a0e-1889-427d-b811-e6250be26df0,cat
Captain Planet and the Planeteers,1990,1996,"Action,Adventure,Animation",6.7,12383,13849461-b6b3-4719-bb52-b7f7207a34c9,captainplanetandtheplaneteers
The Paradise,2012,2013,Drama,7.7,12376,8dfb894f-41b2-4a5b-8582-2563c4ec3e43,theparadise
Flower of Evil,2020,2020,"Crime,Mystery,Romance",8.6,12363,dbb9e40d-afb8-4db2-ae58-2c97e3f72775,flowerofevil
Inside Edge,2017,\N,"Drama,Sport",7.9,12362,17d9b299-1a44-4396-a5e7-d37ebf25e33e,insideedge
Hotel Del Luna,2019,2019,"Action,Comedy,Drama",8.1,12359,23c5b3dd-9c2b-4ebe-952e-7d764e0a4d24,hoteldelluna
The Passage,2019,2019,"Action,Adventure,Drama",7.2,12358,9796141e-6912-4bee-9fdc-c3d5327f8a64,thepassage
The Client List,2011,2013,"Crime,Drama",6.5,12355,35d8e7ed-33cf-4130-9a77-8af09f12b863,theclientlist
Mork & Mindy,1978,1982,"Comedy,Family,Sci-Fi",7.1,12352,94c075fd-9d3e-4abc-ac0b-b68f5af69609,morkmindy
National Treasure: Edge of History,2022,2023,"Action,Adventure,Mystery",5.8,12349,b4800916-98aa-41b7-95ed-7602d917f9a3,nationaltreasureedgeofhistory
Aaahh!!! Real Monsters,1994,1997,"Animation,Comedy,Family",7.2,12325,24846103-2167-42e6-892e-7fbbc76394c9,aaahhrealmonsters
The Catch,2016,2017,"Crime,Drama,Romance",7.1,12321,dcc3a4d7-833b-42ff-9a3a-54eccbdfcddf,thecatch
Drunk History,2013,2019,"Comedy,History",7.8,12318,17d77580-e325-4959-9795-3f179df956c0,drunkhistory
Flaked,2016,2017,"Comedy,Drama,Romance",7.2,12304,f6493fbf-e8fb-4aca-bc8b-d447420cd00a,flaked
Darker Than Black,2007,2010,"Action,Animation,Drama",7.7,12301,73dbc9a0-823b-4c8b-8866-5186150ab375,darkerthanblack
Physical,2021,2023,"Comedy,Drama",7.3,12294,ebe4777d-0e44-4b70-a975-339a31254972,physical
The Responder,2022,\N,"Crime,Drama,Thriller",7.4,12261,66c2fbe8-c022-4296-9b06-ca3d039b8832,theresponder
Resident Evil: Infinite Darkness,2021,2021,"Action,Animation,Horror",5.8,12254,c1362549-d3b3-4300-87fb-14d3a53a51a2,residentevilinfinitedarkness
Secrets and Lies,2015,2016,"Crime,Drama,Mystery",7.6,12236,1b7f4776-6d24-4646-9b15-839cfef34b8b,secretsandlies
Ancient Aliens,2009,\N,"Documentary,History,Sci-Fi",7.1,12218,6353a5a6-3ec1-4438-b466-f69e66d23b2b,ancientaliens
Teenage Mutant Ninja Turtles,2003,2010,"Action,Adventure,Animation",7.8,12213,24adce34-bb5d-4635-9db8-617578ce9806,teenagemutantninjaturtles
Kakegurui,2017,2019,"Animation,Drama,Mystery",7.1,12190,c5627b3b-d717-425e-b084-8bd35ba0e2c3,kakegurui
Cyber Vaar,2022,\N,"Crime,Mystery,Thriller",7.8,12188,ca31f32f-20b1-45d3-b4f6-0bc7df40b2b8,cybervaar
The Frankenstein Chronicles,2015,2017,"Crime,Drama,Fantasy",7.2,12170,7c7b11e6-d1af-4442-b1bc-827139dce0bb,thefrankensteinchronicles
Bordertown,2016,2020,"Crime,Drama,Mystery",7.6,12167,b4c27645-a77c-4533-9088-08703c9ca8e7,bordertown
October Faction,2020,2020,"Adventure,Drama,Fantasy",6.2,12165,b717f5fa-5a53-44f7-ac7c-d3d598f5a015,octoberfaction
The Rig,2023,\N,"Drama,Mystery,Sci-Fi",5.8,12164,d6944c3a-f8c8-4a90-9528-7b35d470bb19,therig
Totally Spies!,2001,2014,"Action,Adventure,Animation",7.1,12162,c4424b76-eb3f-4caf-b152-e4f6ea1f48e9,totallyspies
Made for Love,2021,2022,"Comedy,Drama,Sci-Fi",6.9,12162,35e412b3-9dbe-41ac-9283-f7a6049d5f0f,madeforlove
Diff'rent Strokes,1978,1986,"Comedy,Drama,Family",6.6,12150,6318c49a-e99e-4981-926b-fbead28a0f1b,diffrentstrokes
How to with John Wilson,2020,2023,"Comedy,Documentary",8.7,12144,867c9fe0-78ce-482b-8efc-dfead013030d,howtowithjohnwilson
Unsolved Mysteries,2020,\N,"Crime,Documentary,Mystery",7.3,12136,32e6f565-39cd-40f6-9c3d-3708a9c652ba,unsolvedmysteries
Dirty Sexy Money,2007,2009,Drama,7.2,12135,e02c43a7-db29-4b22-b7b5-61072e9a0fc0,dirtysexymoney
Black Sun,2017,\N,"Crime,Drama,Thriller",8.9,12118,15d06bba-bb7b-4401-aaaf-5d44b8e8dff6,blacksun
Atlantis,2013,2015,"Adventure,Drama,Fantasy",6.5,12099,0a9893d3-5485-4a8a-9316-a4f4b02f40f7,atlantis
The Great British Baking Show,2010,\N,"Game-Show,Reality-TV",8.6,12085,99c8f825-c39d-4a3c-8448-a17bdfe03c1c,thegreatbritishbakingshow
The Returned,2015,2015,"Drama,Fantasy,Horror",7.0,12078,9920390a-5817-435a-bfe3-85a890397119,thereturned
Clannad: After Story,2008,2009,"Animation,Comedy,Drama",8.6,12075,42aaeb1d-104a-42c5-bd62-2daf2bd5af80,clannadafterstory
Tomorrow,2022,\N,"Action,Comedy,Drama",8.0,12069,46234dc4-dbf8-4137-a3bd-29548765a86f,tomorrow
True Beauty,2020,2021,"Comedy,Drama,Romance",8.0,12061,5ff5cad4-134d-47be-b99f-935efae4f15d,truebeauty
"XO, Kitty",2023,\N,"Comedy,Drama,Romance",6.5,12053,20f2f593-dd6e-4666-8c87-60786736f6b3,xokitty
Crossing Jordan,2001,2007,"Crime,Drama,Mystery",7.0,12047,f7a64b4b-d762-4554-ba98-9fb80055a8f8,crossingjordan
Good Witch,2015,2021,"Comedy,Drama,Fantasy",7.3,12045,d4b02a55-493b-4425-9d15-597fc15c3e5a,goodwitch
El Chavo del Ocho,1972,1983,"Comedy,Family",8.7,12031,2d0b71fe-e2ab-482e-89b0-d91629031955,elchavodelocho
Treadstone,2019,2019,Action,6.9,12019,c59d1db7-4dd7-4964-be27-0f6dbecca7a8,treadstone
Beforeigners,2019,\N,"Crime,Drama,Sci-Fi",7.8,12019,d493d4c2-abeb-4828-86cb-7a34add02853,beforeigners
The Twilight Zone,1985,1989,"Drama,Fantasy,Horror",7.7,12011,a1bb232b-1403-4626-9d36-78373d26599f,thetwilightzone
Shark,2006,2008,"Crime,Drama,Mystery",7.1,12009,4af96768-d39f-4097-98c0-dd2a7f873b75,shark
"Harvey Birdman, Attorney at Law",2000,2007,"Animation,Comedy,Sci-Fi",8.0,12005,759f12c9-0f7d-4d89-8407-bd5ed1ad44c1,harveybirdmanattorneyatlaw
Bard of Blood,2019,\N,"Action,Adventure,Drama",6.8,11993,16a25592-2a55-4d67-9b56-00e55b8f8709,bardofblood
The Great Weddings of Munnes,2022,\N,"Comedy,Drama",8.2,11985,a7a5604c-5ff1-4a61-8d7d-adba56ceebeb,thegreatweddingsofmunnes
Snabba Cash,2021,\N,"Action,Crime,Drama",7.6,11979,5be22862-a6f0-4380-a957-3c2f5e0a008a,snabbacash
Millennium,1996,1999,"Crime,Drama,Horror",8.0,11976,92e4068f-9acb-49cf-8665-b22ef4a91137,millennium
The League of Gentlemen,1999,2017,"Comedy,Horror",8.4,11960,87417563-5706-47a0-8e0f-78f3609f81f4,theleagueofgentlemen
Weightlifting Fairy Kim Bok-Joo,2016,2017,"Comedy,Romance",8.3,11959,540e7dce-04e7-4943-b054-98b5c50fc408,weightliftingfairykimbokjoo
Snowdrop,2021,\N,"Crime,Drama,Romance",8.1,11940,16172287-7ea6-43e2-ad42-ce5d56c626e9,snowdrop
Twenty Five Twenty One,2022,2022,"Drama,Romance",8.6,11936,23995faf-a4c1-4414-b00b-08d81287d5e9,twentyfivetwentyone
Aadha Ishq,2022,\N,"Drama,Romance",5.9,11912,bedf6b11-ff35-491a-b231-87831c7ec15b,aadhaishq
Outnumbered,2007,2016,"Comedy,Drama",8.1,11892,4d2c6539-a4b6-4800-a771-ccf811c375ab,outnumbered
Hand of God,2014,2017,"Crime,Drama",7.4,11885,da5b013a-5b72-4b38-9247-f9a2e34a2775,handofgod
Penn & Teller: Bullshit!,2003,2010,"Comedy,Documentary",8.2,11878,27ab4061-db9f-45c2-8150-0bdd9303a2c3,penntellerbullshit
"Tim and Eric Awesome Show, Great Job!",2007,2017,"Comedy,Music",7.6,11877,d6d943c3-1980-4b74-928c-ccea15dc207a,timandericawesomeshowgreatjob
BrainDead,2016,2016,"Comedy,Drama,Horror",8.0,11868,d78645a0-1718-48d5-aa42-a606f7f933ba,braindead
Home Before Dark,2020,\N,"Crime,Drama,Mystery",7.5,11866,3a35ff29-3177-4aa6-bd6a-9417f196b2a5,homebeforedark
Critical Role,2015,\N,"Adventure,Fantasy",9.2,11859,01ff0a5d-68cd-4219-b043-a1aacdabf93c,criticalrole
Hogan's Heroes,1965,1971,"Comedy,War",7.8,11856,011bc395-663f-4594-9ea1-761cff11d2fc,hogansheroes
Industry,2020,\N,Drama,7.2,11828,cbd8c9a3-7c31-4b2c-8a32-c00287690faf,industry
Minx,2022,\N,Comedy,7.6,11820,0cdc984f-feef-4dde-be31-6f4219701785,minx
Silent Witness,1996,\N,"Crime,Drama,Mystery",7.9,11806,0c2bc8cd-3468-4e7b-9f79-099e714888b2,silentwitness
Beastars,2019,\N,"Animation,Crime,Drama",7.7,11805,b2b04087-a03b-4248-bf99-e2283e767534,beastars
The Married Woman,2021,\N,"Drama,Romance",6.5,11762,7a2637ae-1f0d-4fca-b20b-f472410b4be5,themarriedwoman
Food Wars: Shokugeki no Soma,2015,2020,"Animation,Comedy,Drama",8.1,11721,937c70cc-85f9-4c3e-8a26-7f75ca5a2d0d,foodwarsshokugekinosoma
Celebrity Deathmatch,1998,2007,"Action,Animation,Comedy",6.9,11720,f6c08979-57e7-49e0-b0d5-848b404d7053,celebritydeathmatch
Fi,2017,2018,"Drama,Romance",7.8,11712,79eaa648-bb15-45c1-971d-515dac545a7a,fi
Mad TV,1995,2016,Comedy,7.2,11687,73375231-0877-4550-aae8-1cc1a68c46f1,madtv
Paper Girls,2022,2022,"Adventure,Drama,Sci-Fi",7.3,11685,4327d11f-42c2-49c4-883b-1d0e64eb720b,papergirls
The Conners,2018,\N,Comedy,5.8,11658,af4c759f-243c-4259-9291-408a44f04a12,theconners
Deadman Wonderland,2011,2011,"Action,Animation,Drama",7.1,11658,f73030b6-c3d7-458c-9ba5-bc5e77a291c0,deadmanwonderland
Wolverine and the X-Men,2008,2009,"Action,Adventure,Animation",8.0,11650,b93f7e96-ea76-4b4c-90b6-2a111994cdb3,wolverineandthexmen
Legend of the Blue Sea,2016,2017,"Comedy,Drama,Fantasy",8.1,11646,d1eb665a-cc3b-4fc9-9cd0-beced003cf76,legendofthebluesea
Adventures of the Gummi Bears,1985,1991,"Adventure,Animation,Family",7.5,11623,0593ef45-3670-474c-ad0a-d5a37c81077b,adventuresofthegummibears
Channel Zero,2016,2018,"Drama,Fantasy,Horror",7.2,11621,15e8ca45-7ae1-423f-9594-80d8920426ce,channelzero
Brassic,2019,\N,"Comedy,Drama",8.4,11588,3e5a619c-d95c-44b6-9e93-23fd57fb18d3,brassic
Love & Anarchy,2020,2022,"Comedy,Drama,Romance",7.4,11567,7d7c4fba-db4e-4d07-b2c0-62751b03ec31,loveanarchy
Dublin Murders,2019,2019,"Crime,Drama,Mystery",7.1,11566,99ce0786-aaa8-416a-89c0-106f1f715ef0,dublinmurders
Good Behavior,2016,2017,"Crime,Drama,Mystery",8.0,11563,3c50bdfd-d2c5-48a0-8252-f3d553806b5f,goodbehavior
Dahaad,2023,\N,"Crime,Drama,Mystery",7.6,11561,e821af22-c18f-4809-a604-e3e8af58d20f,dahaad
The Girlfriend Experience,2016,2021,Drama,7.0,11559,dfdfcfcd-b40b-42af-a98d-c753cd038729,thegirlfriendexperience
The Hitchhiker's Guide to the Galaxy,1981,1981,"Adventure,Comedy,Sci-Fi",8.0,11551,49a32e13-ae42-40b3-8a5b-d8422d157722,thehitchhikersguidetothegalaxy
DuckTales,2017,2021,"Action,Adventure,Animation",8.3,11550,4c10989a-2ee6-4bd4-9a88-841014547da7,ducktales
The Dick Van Dyke Show,1961,1966,"Comedy,Family",8.4,11547,af357d1b-df4e-4020-8904-594d87f74d16,thedickvandykeshow
Taken,2017,2018,"Action,Drama,Thriller",6.6,11539,a4a38a05-433b-4611-9106-ae9c538235bf,taken
Queen,2019,\N,"Biography,Drama,History",7.7,11533,f8f3d573-bf88-4ada-a9e8-e3d5eac1a2eb,queen
Chapelwaite,2021,2023,"Drama,Horror,Mystery",7.2,11529,06e8f330-568a-4307-b7b9-2547ead486e3,chapelwaite
Julie and the Phantoms,2020,2020,"Adventure,Comedy,Drama",8.4,11525,b2a8ae37-e8d1-41e8-987a-d21d8e78d13b,julieandthephantoms
CSI: Cyber,2015,2016,"Crime,Drama,Mystery",5.5,11514,0954d6ea-b49f-431c-adfc-44da8e2257b2,csicyber
Project Runway,2004,\N,Reality-TV,7.4,11511,64da008b-3cc2-480e-9448-9d5f2b6ab57c,projectrunway
24: Legacy,2016,2017,"Action,Crime,Drama",6.3,11501,ad6d4a07-e828-4f71-aa9f-fa4b07d92cdd,24legacy
The Hills,2006,2010,Reality-TV,3.7,11495,d7dd869c-063b-4089-ae07-7866e0538c97,thehills
The Disappearance of Madeleine McCann,2019,2019,"Crime,Documentary,Mystery",6.6,11492,81b120a4-e704-4998-b260-742f412ba7bc,thedisappearanceofmadeleinemccann
Classroom of the Elite,2017,\N,"Animation,Drama,Thriller",7.7,11473,f9263e00-9e85-4380-a7c7-46cfec115369,classroomoftheelite
Around the World in 80 Days,2021,\N,"Adventure,Comedy,History",7.2,11460,78e030cd-4e6c-47fc-b65e-b56dc5837239,aroundtheworldin80days
The New Normal,2012,2013,"Comedy,Romance",6.9,11441,96ff24c7-5772-40f3-8788-38dc6bd4d2b2,thenewnormal
The Late Late Show with Craig Ferguson,2005,2015,"Comedy,Music,Talk-Show",8.4,11379,4e1f56bb-1be9-496b-b187-9b009545b192,thelatelateshowwithcraigferguson
Tokyo Ghoul: re,2018,2018,"Action,Animation,Drama",6.6,11377,75dc6fe7-ef55-4541-adfd-ed8f0e3beff1,tokyoghoulre
Rana Naidu,2023,\N,"Action,Crime,Drama",7.1,11376,e02a8c00-9f87-42cd-8426-b51b86842c8d,rananaidu
Ranking of Kings,2021,2022,"Action,Adventure,Animation",8.5,11346,55a34da1-6316-41d6-8f85-26d102688672,rankingofkings
Establishment: Osman,2019,\N,"Action,Adventure,Drama",7.6,11341,2445e856-f64a-4d69-a0fb-8399cd2e6301,establishmentosman
Brass Eye,1997,2001,Comedy,8.6,11333,f387239f-69db-4340-a596-561c9cd71abd,brasseye
Car Masters: Rust to Riches,2018,\N,Reality-TV,8.4,11316,85edceb4-5b64-4adb-b287-8682e1789608,carmastersrusttoriches
Law of the Lawless,2002,2002,"Action,Crime,Drama",8.3,11282,adbca3cd-183a-4091-baad-c0e4a757ccf3,lawofthelawless
Blue Lock,2022,\N,"Animation,Sport,Thriller",8.3,11264,838ec51c-1e19-49a8-ae82-26512eae2eb1,bluelock
Samantha Who?,2007,2009,"Comedy,Mystery,Romance",7.3,11261,cde3f947-118c-4074-a593-88ba6dde9d98,samanthawho
Containment,2016,2016,Drama,7.1,11233,8db5be58-03c7-4f2d-8c31-a1abbf43ee7d,containment
The Dresden Files,2007,2008,"Crime,Drama,Fantasy",7.6,11228,c8b548d9-ac32-421e-ae5f-710abec371ac,thedresdenfiles
Ouran High School Host Club,2006,2006,"Animation,Comedy,Romance",8.2,11209,069d9f0f-4701-4dd7-a131-bab0ace205f8,ouranhighschoolhostclub
Shahrzad,2015,2018,"Drama,History,Romance",8.0,11207,ef04bf20-b7a6-4a29-b569-f673fb423e07,shahrzad
Cardinal,2017,2020,"Crime,Drama,Mystery",7.8,11205,7a3ef1d3-008b-4555-8d8d-a48ce87281d5,cardinal
Lilo & Stitch: The Series,2003,2006,"Action,Adventure,Animation",6.8,11186,724ba21f-47ba-4dde-af13-8b5d17d24084,lilostitchtheseries
Sam & Cat,2013,2014,"Comedy,Drama,Family",5.7,11171,a499848c-8830-4354-aad2-5edb1b93075e,samcat
Umbre,2014,2019,"Crime,Drama,Thriller",8.7,11154,4a0a3097-27ba-46bb-8b27-1b44288974a1,umbre
The Club,2021,2023,Drama,7.8,11147,8f2acc4a-e07b-4090-ac73-0c2e830706b0,theclub
Big Brother,2000,\N,Reality-TV,5.5,11145,a9b52c7a-040a-4505-81c9-da6d8dd9cc4f,bigbrother
Terriers,2010,2010,"Comedy,Crime,Drama",8.4,11141,56834015-34ca-446d-8390-4fbbd40eeacd,terriers
Third Watch,1999,2005,"Action,Crime,Drama",8.0,11134,7b500190-6b3f-4fd5-a536-7a883b7cff46,thirdwatch
Tell Me Your Secrets,2021,2021,"Crime,Drama,Mystery",7.3,11124,540eb0d8-5f60-43f0-8d7e-a1cd77370aa8,tellmeyoursecrets
Man with a Plan,2016,2020,Comedy,7.0,11109,3c15aff2-0b90-48a8-b1bb-f4960f6300ab,manwithaplan
Duck Dynasty,2012,2017,"Comedy,Reality-TV",6.2,11102,64e6a172-3534-4e86-a937-ae85b7227939,duckdynasty
Perry Mason,1957,1966,"Crime,Drama,Mystery",8.3,11100,59af92cb-a632-4745-8f38-a4ff64091852,perrymason
American Housewife,2016,2021,Comedy,7.4,11098,afd6f6ca-0653-4174-9272-e79bee826dce,americanhousewife
Clarence,2013,2018,"Adventure,Animation,Comedy",6.8,11097,3dfac0fc-b87b-423f-8e8b-da3df3710150,clarence
Disjointed,2017,2018,Comedy,6.7,11081,65ccd133-d94c-4d4f-b9ac-14b2436d87d1,disjointed
Biohackers,2020,2021,"Drama,Sci-Fi,Thriller",6.8,11072,c111ae5b-cb02-4785-a791-cd16b25d3c98,biohackers
Human,2022,\N,"Drama,Thriller",7.8,11058,17ef4222-6437-49ea-94e5-0687ec5470fc,human
Mission: Impossible,1966,1973,"Action,Adventure,Crime",7.9,11056,de995859-20ca-41d7-beac-a651c6bd7ecc,missionimpossible
CHiPs,1977,1983,"Crime,Drama,Mystery",6.4,11055,920549c4-408a-4b7a-8a9c-d624cefe4259,chips
P-Valley,2020,\N,"Crime,Drama,Romance",7.4,11050,5f700e19-a764-439e-8add-96d68cdf0154,pvalley
Party of Five,1994,2000,"Drama,Family",6.8,11033,156fd068-dd78-42a8-af9d-0e4bd23cba2a,partyoffive
Hercules,1998,1999,"Action,Adventure,Animation",6.6,11005,e8a272c6-7ac1-4b32-b521-9c07a3dc6b11,hercules
"What's New, Scooby-Doo?",2002,2006,"Adventure,Animation,Comedy",7.3,10997,4d9be7ed-4492-47ca-b89e-d25a7530091e,whatsnewscoobydoo
The Third Day,2020,2020,"Drama,Horror,Mystery",6.4,10987,6caa792d-bcf8-40e0-a42f-84456d094d41,thethirdday
