primary_title,start_year,end_year,genres,average_rating,num_votes,show_id,normalized_title
ReBoot,1994,2001,"Action,Adventure,Animation",7.9,5710,c3f6e5b9-b2ea-45b2-9fd6-aab32405c428,reboot
The Red Road,2014,2015,"Crime,Drama,Thriller",7.3,5703,b4753cfb-3b89-4df0-8c22-51420a517329,theredroad
Ben 10,2016,2021,"Action,Adventure,Animation",2.8,5701,21080ad2-0b63-4af5-9c86-465f4524982c,ben10
Sprung,2022,\N,Comedy,8.3,5700,e09a252d-bbc6-4f25-aee2-eb7a22ec1a97,sprung
Scam 2003 - The Telgi Story,2023,2023,"Biography,Crime,Drama",8.0,5699,65e37296-9b51-4456-a2b7-a0d748e9b6a8,scam2003thetelgistory
Hello Tomorrow!,2023,\N,"Comedy,Drama,Sci-Fi",6.3,5697,9390c122-7699-41d2-9618-f4c12bd5d97f,hellotomorrow
The Ark,2023,\N,"Drama,Mystery,Sci-Fi",5.3,5686,33231e4c-dea4-4c7c-a257-73e6116fe3f7,theark
The Ferragnez,2021,\N,"Documentary,Reality-TV",6.3,5685,a0d5dab8-391d-4a49-93da-7c88d64ff938,theferragnez
1 Kadin 1 Erkek,2008,2015,Comedy,7.8,5684,7b62b4c9-a8f0-48a8-849d-62b2227c457d,1kadin1erkek
The Tick,2001,2002,"Action,Comedy,Sci-Fi",7.8,5684,feee4e37-449c-4654-84b1-5bf6a0034aca,thetick
Time Goes By,2010,2013,"Adventure,Drama,Family",7.0,5674,39df448b-4f35-4011-a3e1-5e2dd027886f,timegoesby
Comedy Nights with Kapil,2013,2016,"Comedy,Talk-Show",7.9,5673,df575038-b845-45a9-a8bd-32ee4fa247e2,comedynightswithkapil
America's Funniest Home Videos,1989,\N,"Comedy,Family,Reality-TV",6.2,5673,446a690f-02d9-4f55-ab68-37f7bf0beb84,americasfunniesthomevideos
Mentalhood,2020,\N,Drama,5.9,5672,f7c2586a-0252-4543-9f48-c1262107c363,mentalhood
Eyewitness,2016,2016,"Crime,Mystery,Romance",7.6,5671,e9a32e1d-5d6a-42c3-a4e5-16191e7e6071,eyewitness
Keeping Faith,2017,2021,"Drama,Mystery,Thriller",7.1,5667,e4067878-1e1c-45d9-baf0-740a18500919,keepingfaith
Vampire Knight,2008,2008,"Action,Animation,Drama",7.3,5665,8a53af63-85cc-48f2-a1cd-f5b475606ca4,vampireknight
Pablo Escobar: El Patrón del Mal,2012,2012,"Biography,Crime,Drama",8.4,5665,463c17e5-c6bd-46f8-8857-85e3f4936864,pabloescobarelpatrndelmal
Renegade,1992,1997,"Action,Adventure,Crime",5.9,5660,440878f4-529c-40e1-9d3e-288f8dc2c18c,renegade
Kuch Rang Pyar Ke Aise Bhi,2016,2021,"Drama,Romance",8.2,5657,ad15215e-52aa-4c29-9cc9-0e22a517bd9a,kuchrangpyarkeaisebhi
Criminal Minds: Suspect Behavior,2011,2011,"Crime,Drama,Mystery",6.2,5657,aead7205-ce57-47f3-b71a-e919df847d2d,criminalmindssuspectbehavior
The Lone Gunmen,2001,2001,"Comedy,Drama,Mystery",7.4,5653,725497bc-1668-48c7-8098-019db3427a7a,thelonegunmen
Juzni vetar,2019,\N,"Crime,Drama,Thriller",8.1,5650,3010ba32-759f-4e21-bf28-8c92beb1e199,juznivetar
The Confession Tapes,2017,\N,"Crime,Documentary",7.5,5645,b5171234-70f7-4794-9a63-dcb071315e72,theconfessiontapes
Turn of the Tide,2023,\N,Drama,7.5,5643,05d5c378-61d4-41ba-ae23-6cca5279c728,turnofthetide
Men in Trees,2006,2008,"Comedy,Drama,Romance",7.3,5639,aca2c6aa-2c37-4b5a-9fa6-3d34619b4e2f,menintrees
My ID Is Gangnam Beauty,2018,2018,"Comedy,Romance",7.3,5638,3654fba5-fcff-4a15-a3f9-b06ffe522050,myidisgangnambeauty
All Grown Up!,2003,2008,"Action,Adventure,Animation",5.5,5630,c622eba2-8286-418f-b784-75ac2de83bf8,allgrownup
Air Crash Investigation,2003,\N,"Crime,Documentary,History",8.8,5627,1e533b16-28a2-4b92-833e-db7dfbe4b40d,aircrashinvestigation
Naomi,2022,2022,"Action,Adventure,Drama",4.9,5621,5613d760-2c20-4b13-be55-6494bd64675c,naomi
A Suitable Boy,2020,2020,"Drama,Romance",6.1,5615,9c750873-e633-4cba-857e-ded43ebeb715,asuitableboy
On Tiptoes,2002,2003,Comedy,7.6,5610,f8c6d7d4-40c9-49f0-8b64-ee5657be98d4,ontiptoes
Code Lyoko,2003,2007,"Action,Adventure,Animation",7.3,5610,b1d51d88-6192-46da-b3c4-dd5445bb4480,codelyoko
Mai,2022,\N,"Crime,Drama,Thriller",7.1,5604,7ab7bd63-dec5-4e6f-8497-cc0a6bf03f1b,mai
Death Valley,2011,2011,"Comedy,Horror",7.7,5600,54523924-64c1-4b78-adea-035c4fcce6b0,deathvalley
Mutlu Ol Yeter,2015,2015,"Comedy,Drama,Romance",8.3,5599,e289a8a3-7783-476f-9392-471a727fb2a7,mutluolyeter
The Last Days of Ptolemy Grey,2022,2022,Drama,7.8,5593,7377f50f-0959-45b0-b090-07453dd8e77e,thelastdaysofptolemygrey
Arthdal Chronicles,2019,2023,"Action,Drama,Fantasy",8.3,5591,ae38b9a2-866f-4758-b86f-48cc9aef283f,arthdalchronicles
Man of Many Many Faces,2009,2009,Comedy,7.1,5589,28de0b12-5fb8-4bf9-97f8-931c1ac7d2ea,manofmanymanyfaces
BMF,2021,\N,"Biography,Crime,Drama",7.5,5585,e1093f85-bc1b-4cd7-b1dc-edefcaeec122,bmf
Saving Grace,2007,2010,"Crime,Drama,Fantasy",7.6,5584,4cd9152e-39cc-4977-ac11-0a6b0f797c54,savinggrace
Next,2020,2020,"Crime,Drama,Sci-Fi",6.7,5576,5f3a96e2-6dc1-48e5-85d6-9df7c7fe677d,next
The Boarding School,2007,2010,"Drama,Mystery,Thriller",8.1,5572,9f281043-3c77-4608-9cd4-d6f19de78596,theboardingschool
Let the Right One In,2022,2022,"Drama,Horror",7.5,5563,77ebe444-942b-4fc8-899f-904d3faac18e,lettherightonein
Wolf Creek,2016,2017,"Adventure,Drama,Horror",7.1,5563,878ff1b2-d9ae-4eed-bb92-dbc1bcabf486,wolfcreek
The Inspector Lynley Mysteries,2001,2007,"Crime,Drama,Mystery",7.4,5562,c89f8e9f-c6a0-4a87-8047-f461d3db6f76,theinspectorlynleymysteries
Shakespeare & Hathaway: Private Investigators,2018,\N,"Comedy,Crime,Drama",7.6,5560,9511e2b6-2bb9-42b3-b202-2506c82c5401,shakespearehathawayprivateinvestigators
Kolah Ghermezi 90,2011,\N,"Comedy,Family",8.6,5554,e0e4346b-c7a6-47e2-8139-5348b19a6c8e,kolahghermezi90
Comic Book Men,2012,2018,"Comedy,Reality-TV",7.7,5550,95bc93ce-3b8b-476b-852e-a71dbf097aa9,comicbookmen
The Wayans Bros.,1995,2023,Comedy,7.3,5540,8dc4d5e4-09fa-4b3f-8623-a8d751789650,thewayansbros
Jamestown,2017,2019,"Drama,History",6.9,5538,8f48872a-b5e0-4fce-a45e-33967f40a044,jamestown
The Kitchen,2012,2016,Comedy,8.5,5534,944009b7-bf79-4bb7-a597-7c74c748e610,thekitchen
The First Lady,2022,2022,"Biography,Drama,History",7.2,5530,0b2be5dd-e74d-4623-a469-7f765524b0ef,thefirstlady
The Whitest Kids U'Know,2007,2011,Comedy,8.5,5525,dd7f1db7-9619-427d-ae0f-a2242c0ace1e,thewhitestkidsuknow
River Monsters,2009,2017,"Adventure,Documentary,Mystery",8.1,5524,7f5a737e-6b4a-4ffd-891e-0520564b93b4,rivermonsters
Guilty Crown,2011,2012,"Action,Animation,Crime",7.0,5522,4ff1a566-2d29-40ad-ba6d-cd006b3d9c7d,guiltycrown
Marseille,2016,2018,Drama,6.9,5519,46dc86b2-97fe-4aa5-b10b-2b9c2a421ce4,marseille
G.I. Joe,1985,1986,"Action,Adventure,Animation",7.7,5517,9a58cc59-7b3a-44a0-a475-0e69a9fb17d8,gijoe
Chad,2021,2022,"Comedy,Drama",3.2,5513,fcc64a92-1d78-450c-852f-e7d5f6f96a96,chad
Incorporated,2016,2017,"Crime,Drama,Sci-Fi",7.3,5511,3121b585-3b83-4cf8-aaa8-d1e80c7deb48,incorporated
The Secret World of Alex Mack,1994,1998,"Comedy,Drama,Family",7.5,5510,4e19f685-9122-4492-b506-ce41d119a0b3,thesecretworldofalexmack
Queen Sugar,2016,2022,Drama,7.8,5500,a2396ea5-589c-4652-8a66-edcb233201a0,queensugar
The Chef Show,2019,2020,Documentary,8.2,5499,bd86ac8d-7634-45ba-9e45-c6525aa7e135,thechefshow
The Sylvester & Tweety Show,1976,\N,"Animation,Comedy,Family",7.3,5499,94ebd532-9db2-4d91-927c-971c3a27c9b2,thesylvestertweetyshow
Private Eyes,2016,2021,"Comedy,Crime,Drama",7.3,5499,f2bb7efd-8268-4959-9dc1-7a409e4cee5e,privateeyes
Ghost Wars,2017,2018,"Drama,Fantasy,Horror",6.2,5499,9074a2eb-12fc-445a-a7d4-ade8ec91fe91,ghostwars
Black Earth Rising,2018,2018,Thriller,7.5,5492,7f0e9b2a-9522-4930-804f-8513801f34e0,blackearthrising
The Last Tycoon,2016,2017,Drama,7.6,5491,b7654681-63c9-42e8-a7b0-774f7b60c650,thelasttycoon
Il était une fois... la vie,1987,1988,"Animation,Family",8.2,5485,308fb768-c793-4f6b-9d93-e0cda4ed1cc1,iltaitunefoislavie
The Day Today,1994,1994,Comedy,8.6,5485,dc438939-c762-43c8-af55-04c204b21917,thedaytoday
Ranma ½,1989,1989,"Action,Animation,Comedy",7.9,5480,14d02dff-822d-498c-b6fc-a645ebaaeddd,ranma
Banshee Origins,2013,2016,Drama,8.6,5480,73f456fc-5608-4367-98cc-d021b00031fe,bansheeorigins
The Tower,2021,2023,"Crime,Drama,Mystery",6.9,5476,e0de277e-f737-4913-af15-a1aa687b4393,thetower
Muppet Babies,1984,1991,"Adventure,Animation,Comedy",7.5,5473,4e153bc9-f93c-4ce1-8346-f7b897cc1f38,muppetbabies
Mike Tyson Mysteries,2014,2020,"Adventure,Animation,Comedy",8.2,5473,6d82ba58-ecda-47a7-8017-409bce22dbeb,miketysonmysteries
Zero Hour,2013,2013,"Drama,Fantasy,Thriller",6.3,5473,35ae021f-293e-402e-ba7e-b854a9fd37d5,zerohour
Rangbaaz,2018,2022,"Action,Biography,Crime",7.8,5472,e1f563b4-177a-439a-b876-e5e94f3d425c,rangbaaz
Judge Judy,1996,2021,"Comedy,Crime,Reality-TV",6.0,5471,d30ae5c7-43b9-4202-9a01-0eadeb8dde69,judgejudy
The Unusuals,2009,2009,"Comedy,Crime,Drama",7.9,5469,411d0d84-a95b-47d0-9882-9e9b750be558,theunusuals
"Good Morning, Verônica",2020,\N,"Crime,Drama,Mystery",7.5,5468,d8c184a9-d065-48f8-9f29-e509696230a0,goodmorningvernica
Birds of Prey,2002,2003,"Action,Adventure,Drama",6.4,5465,0c5183eb-b610-4c48-8c31-b086441cc8b4,birdsofprey
Underground,2016,2017,"Adventure,Drama,History",7.9,5463,fcafdb68-7123-47cf-9409-08065af5a3d7,underground
Silk,2011,2014,Drama,8.0,5461,aa22d569-2485-4afc-a42a-8e56ffff43a0,silk
The Restaurant,2017,\N,Drama,8.2,5456,09f6e2cc-fe24-4b27-ae23-dbc6a32fd0f6,therestaurant
Copenhagen Cowboy,2022,2023,"Crime,Drama,Thriller",6.8,5454,09ae9433-b8e3-49ed-9a99-e78360d8234f,copenhagencowboy
Cardcaptor Sakura,1998,2000,"Action,Adventure,Animation",8.0,5453,0357f591-748b-4ad2-8c91-a08f1743cd89,cardcaptorsakura
Scott Pilgrim Takes Off,2023,2023,"Action,Adventure,Animation",8.1,5451,7c39ab8e-9973-45ce-af72-5d36b024a263,scottpilgrimtakesoff
Power Book III: Raising Kanan,2021,\N,"Crime,Drama",7.6,5451,b5724244-b1b5-4317-8547-45a928ecfdda,powerbookiiiraisingkanan
Babar,1989,2002,"Adventure,Animation,Comedy",6.5,5450,fb48feed-9b7e-4112-95d4-9a1f5b787b29,babar
Smart Guy,1997,1999,"Comedy,Drama,Family",7.4,5449,febbda76-3660-4e40-9f96-79ac1cf4fa36,smartguy
Hunter,1984,1991,"Action,Crime,Drama",6.9,5442,dd00f39e-5d57-4462-9418-0e0c43ea9de9,hunter
Darkness: Those Who Kill,2019,\N,"Crime,Thriller",7.5,5440,2db7f38b-e9b4-4ee6-9ac4-e424ad7f563e,darknessthosewhokill
The Guardians of Justice (Will Save You!),2022,\N,"Action,Adventure,Animation",5.1,5430,20be04e9-6055-4918-8e19-54a5f7a7167e,theguardiansofjusticewillsaveyou
Car Share,2015,2020,Comedy,8.3,5428,c8adf71f-dd91-4dc6-912c-7b383f2a062d,carshare
Ground Floor,2013,2015,Comedy,7.2,5427,664f89f2-82dd-46bc-b08a-6e640e1377b4,groundfloor
Earth 2,1994,1995,"Adventure,Sci-Fi",6.9,5427,75778611-dbc3-4a52-bf40-ed4194c00b79,earth2
In the Nick of Time,2005,2007,"Comedy,Drama,Mystery",8.8,5426,5ec465ad-9f1b-459a-92a8-0616f5208679,inthenickoftime
Hwarang: The Poet Warrior Youth,2016,2017,"Action,Comedy,Drama",8.0,5426,e9765071-f80c-4b01-94b7-030bde0f9d51,hwarangthepoetwarrioryouth
The New Scooby-Doo Movies,1972,1973,"Adventure,Animation,Comedy",7.6,5422,2296a011-41d4-4049-99a7-2f8a5a866a87,thenewscoobydoomovies
B: The Beginning,2018,2021,"Action,Animation,Crime",7.1,5419,0f1b4178-eda4-4c82-8fa3-1b7c5f3d523e,bthebeginning
The Michael J. Fox Show,2013,2014,Comedy,6.5,5418,427de41a-53d7-41ab-be77-1e05ed216e27,themichaeljfoxshow
Inside the Actors Studio,1994,\N,Talk-Show,8.6,5416,d13f35f2-9e73-4fb4-926e-a23004997f60,insidetheactorsstudio
Alien Nation,1989,1990,"Crime,Drama,Sci-Fi",6.9,5413,094a0f9c-97b7-4e8d-94c0-ea6e8b499102,aliennation
History of Swear Words,2021,2021,"Comedy,Documentary",6.4,5412,3eb8d876-ae61-4c35-a0ef-a93039f4db34,historyofswearwords
SMILF,2017,2019,"Comedy,Drama",6.8,5411,41de82ff-1907-436c-a440-7fef7065b431,smilf
The Ministry of Time,2015,2020,"Adventure,Comedy,Fantasy",8.2,5407,c88b14a2-57be-497a-85f9-8c80452f0266,theministryoftime
Tales of the Walking Dead,2022,2022,"Drama,Fantasy,Horror",5.9,5406,33600837-3090-41ee-87ae-ea86314a8a11,talesofthewalkingdead
30 for 30,2009,\N,"Biography,Documentary,History",8.8,5400,5ddf5412-ad4e-4cb3-852f-3db855d6a814,30for30
Sonic the Hedgehog,1993,1994,"Action,Adventure,Animation",6.8,5394,c0c9a66c-1eb5-40cf-b876-c9bf51dfae1c,sonicthehedgehog
Pretty Smart,2021,2021,"Comedy,Romance",5.8,5393,f4064d21-22a6-44c6-85ce-738bb7a92519,prettysmart
The Mysterious Benedict Society,2021,2022,"Action,Adventure,Comedy",7.6,5392,c905dde2-383a-4939-9c43-f2f7bc9971ca,themysteriousbenedictsociety
Bupkis,2023,\N,Comedy,7.3,5383,bc8c4b62-7739-4fb6-871f-d80d07bdb379,bupkis
Have I Got News for You,1990,\N,"Comedy,Game-Show,News",7.9,5383,546cde96-dd79-4424-a818-41ebcb882430,haveigotnewsforyou
The Benny Hill Show,1969,1989,Comedy,7.6,5381,363121e7-1655-4bcc-9b92-c795aca71598,thebennyhillshow
General Hospital,1963,\N,"Crime,Drama,Romance",6.6,5377,9dba05ea-7ae8-4c8c-8053-b22fdb2c9fb0,generalhospital
Valley of Tears,2020,2020,"Drama,War",7.6,5368,60595dd6-a638-4b9e-a312-9c587030a8a6,valleyoftears
Crusade,1999,1999,"Action,Adventure,Drama",6.7,5367,f56eaec5-fb31-4be4-942a-ad95b0d4e3d4,crusade
Mission Hill,1999,2002,"Animation,Comedy,Drama",7.8,5366,eafdd198-e9a8-4685-950e-89b8846122fe,missionhill
Hidden,2018,2022,"Crime,Drama,Mystery",7.2,5365,6aec9825-320f-464e-9940-7c0b43b221cf,hidden
The Oprah Winfrey Show,1986,2011,"News,Talk-Show",5.1,5364,8c449c30-08b1-4570-a699-dcb286a343fb,theoprahwinfreyshow
Working the Engels,2014,2014,Comedy,5.1,5361,fb54475c-a1f7-42b8-8606-c794f81d0209,workingtheengels
Big Mouth,2022,2022,"Action,Crime,Drama",7.9,5359,bc9811a7-f64c-4044-b3ca-c2a4c5948742,bigmouth
Offspring,2010,2017,"Comedy,Drama",8.3,5358,0167e834-7043-4298-a07e-8077e7a7a503,offspring
Clifford the Big Red Dog,2000,2003,"Animation,Comedy,Family",6.5,5354,601b2168-dfd5-41d7-8ca5-ec8750ab6c8e,cliffordthebigreddog
Kehne Ko Humsafar Hain,2018,2020,Drama,6.7,5350,6043a752-0995-4258-9282-1cbcfc273e80,kehnekohumsafarhain
Fantasy Island,2021,2023,"Adventure,Drama,Fantasy",6.3,5350,3f10679e-4fca-4d01-80ed-d713a3bc5cfb,fantasyisland
Pretenders,2002,2004,"Adventure,Comedy,Mystery",9.3,5347,dffa792c-6c7b-4989-be95-e2b1ea826733,pretenders
Shaktimaan,1997,2005,"Action,Adventure,Family",8.2,5338,a3b4625c-f2fc-407b-8a7f-5cfb75e44301,shaktimaan
House of Anubis,2011,2023,"Adventure,Drama,Family",7.3,5332,06078ca3-e589-4024-b296-4e68cac9066d,houseofanubis
Sonic X,2003,2006,"Action,Adventure,Animation",6.2,5331,0e7cfcd3-1f5e-4bec-b48b-52a4a0fdcfd9,sonicx
Bob the Builder,1997,2018,"Animation,Comedy,Family",5.6,5329,91b07ba5-bbef-45bf-ba11-0dfc2c5d9574,bobthebuilder
Deadbeat,2014,2016,"Comedy,Fantasy",7.3,5321,6cdc3fc8-56c7-420d-a219-d4798340afec,deadbeat
Odd Taxi,2021,2021,"Animation,Comedy,Crime",8.4,5320,1ad55bf6-8f00-4ac5-8d1b-3ae07204fac9,oddtaxi
Dorehami,2016,\N,"Comedy,Game-Show,Talk-Show",6.7,5317,86c227dd-cf3b-4686-b254-068bb2b5f980,dorehami
No Tomorrow,2016,2017,"Comedy,Drama,Romance",7.2,5313,e5091945-f247-4345-b420-c05728b2158c,notomorrow
Alice,1976,1985,Comedy,6.8,5312,65243371-e8dc-4322-9ac7-08a0adde8d4e,alice
The Master's Sun,2013,2013,"Comedy,Fantasy,Horror",8.1,5311,a7d8f101-f5f9-41de-a08a-add80ca324b4,themasterssun
Another Period,2013,2018,"Comedy,History",7.3,5299,32b25cc2-7dce-4945-a1de-70a22b4caac1,anotherperiod
Midnight Sun,2016,2016,"Crime,Drama,Mystery",7.4,5298,51d47f18-1815-4588-b413-9e16f14b4a52,midnightsun
Nailed It!,2018,\N,"Game-Show,Reality-TV",7.4,5294,316d26fe-e968-494d-a0a7-5e0b6f44c204,nailedit
Gold Rush,2010,\N,Reality-TV,7.2,5293,3bd7c37d-14f8-44fc-a532-63c6766343e4,goldrush
$#*! My Dad Says,2010,2011,Comedy,6.2,5287,d7d2ceb5-188c-4606-a396-12ded2b8c0a6,mydadsays
Class of '07,2023,\N,Comedy,7.3,5284,87f541ec-867a-4dc5-8595-4ded55af8f3d,classof07
Dark Shadows,1966,1971,"Drama,Fantasy,Horror",8.1,5284,3d6ba65a-023c-454e-b072-64600d2ac110,darkshadows
Beyond Belief: Fact or Fiction,1997,2024,"Fantasy,Horror,Mystery",7.9,5281,b20c5f7e-d358-4d6c-8b2d-27141833eaca,beyondbelieffactorfiction
The Kill Point,2007,2007,"Action,Crime,Drama",7.3,5274,24d340f3-fc26-4cce-ae03-e325f3ff2fd1,thekillpoint
Dispatches from Elsewhere,2020,2020,"Drama,Mystery",6.9,5271,aa1b4599-931f-4b8d-855b-48f0fb87f3c8,dispatchesfromelsewhere
A.D. The Bible Continues,2015,2015,Drama,7.4,5269,a6d74e67-287f-4122-bff2-32943fca5314,adthebiblecontinues
Jugaadistan,2022,\N,"Comedy,Drama,Thriller",8.3,5267,eb1a34a1-e7d2-447f-ae08-41a38cb4154d,jugaadistan
Off the Map,2011,2011,"Action,Adventure,Drama",7.2,5262,b7ee7931-f539-4f64-94e2-94e117a4c45c,offthemap
Dag,2010,2015,"Comedy,Drama",8.5,5257,ee820957-74b3-490e-a184-fc47531323ee,dag
The Story of God with Morgan Freeman,2016,2019,"Adventure,Documentary,History",7.8,5257,accae862-61f9-42ee-a232-260541f0054d,thestoryofgodwithmorganfreeman
Wellmania,2023,2023,"Comedy,Drama",6.7,5257,a8d9163d-cbd9-441d-a25c-e1374000b64c,wellmania
Into the Dark,2018,2021,"Drama,Fantasy,Horror",6.3,5256,d54a770e-25d0-4476-af82-d265f1c4e99c,intothedark
Fireflies: Parth Aur Jugnu,2023,\N,"Drama,Fantasy",8.1,5255,414c75ce-e4a0-4b5e-be95-1b60a851ccf3,firefliesparthaurjugnu
Gungrave,2003,2004,"Action,Animation,Crime",7.9,5255,c47a6bc4-871a-4094-8532-6ab8ac2b3fbe,gungrave
Big Shot,2021,2022,"Comedy,Drama,Sport",7.5,5251,87a26ea3-9fd2-4a10-9498-333d7abbc10a,bigshot
Ben and Kate,2012,2013,Comedy,6.6,5244,d20ccbd0-3321-4ffe-b1cc-081b9b594535,benandkate
Merry Happy Whatever,2019,2019,Comedy,6.3,5244,1ca67c51-74e6-496f-90b1-7ed0c304a438,merryhappywhatever
So Help Me Todd,2022,\N,"Comedy,Crime,Drama",7.5,5242,c101097f-cd4a-4e1a-abfd-609e8f171dd2,sohelpmetodd
Tunna blå linjen,2021,\N,"Crime,Drama",8.0,5240,4b89c95c-885d-42a3-9618-b425f6b249a6,tunnabllinjen
#BlackAF,2020,2020,Comedy,6.8,5239,d0f13552-2a6f-474e-a395-6f32fbce48c7,blackaf
My Boys,2006,2010,"Comedy,Romance",7.3,5232,3bf024d6-251f-41b6-8d78-59c4b8b74882,myboys
Saved by the Bell: The College Years,1993,1994,"Comedy,Romance",6.3,5232,5e5f9953-4612-4290-80d3-ca137c8d7d8c,savedbythebellthecollegeyears
Planet of the Apes,1974,1974,"Adventure,Sci-Fi,Thriller",7.0,5229,4f306cc6-a979-4d53-b273-b35173a1399f,planetoftheapes
The Family,2016,2016,"Drama,Mystery",7.5,5227,cc865a49-3724-47bc-94ea-25dff4e283bd,thefamily
Wounded Love,2016,2018,"Drama,History,Romance",8.4,5225,871c0ce3-d11a-40dd-a19f-b09bc1a21191,woundedlove
Small Wonder,1985,1989,"Comedy,Family,Sci-Fi",7.0,5225,4b9eef43-76ec-4448-9432-8a2dbe7f7c9e,smallwonder
As the Crow Flies,2022,\N,Drama,6.3,5222,07bfda5d-f72e-4579-b63a-a9365b364b84,asthecrowflies
The Sylvester & Tweety Mysteries,1995,2002,"Adventure,Animation,Comedy",7.0,5220,185b8368-ec8e-412a-987a-2931c62eae27,thesylvestertweetymysteries
Pee-wee's Playhouse,1986,1991,"Comedy,Family,Musical",8.1,5206,65f4e69f-00a2-4188-96da-089ac87b731c,peeweesplayhouse
Ju-on: Origins,2020,2020,"Drama,Horror,Mystery",6.1,5203,c6c3f5c1-6edd-44c0-b062-a2bd47520761,juonorigins
LA to Vegas,2018,2018,Comedy,7.1,5202,b2ee3667-6a6a-4d6e-8cf9-389d10e4928f,latovegas
The King's Affection,2021,\N,"Drama,Romance",8.0,5199,e847b2c3-a999-4a57-89bf-f6e461eee7c0,thekingsaffection
Dug Days,2021,2021,"Adventure,Animation,Comedy",8.0,5193,fed405bd-cb17-470a-b32b-7696ad71a922,dugdays
Jonny Quest,1964,1965,"Action,Adventure,Animation",7.8,5191,f93e2f20-7c07-4c57-a695-bcf90cffe42b,jonnyquest
Maron,2013,2016,Comedy,7.7,5189,47618c68-2769-42e3-a79c-f2a79e7c4f76,maron
Underbelly,2008,2013,"Action,Crime,Drama",8.1,5188,7df4169f-56c1-40a6-a982-e32f50795111,underbelly
The Biggest Loser,2004,\N,"Game-Show,Reality-TV",5.4,5188,43e01e09-c03b-4f57-852a-07239fddd758,thebiggestloser
Kroll Show,2013,2015,Comedy,7.0,5185,d5b0ae9a-4861-4fba-bb78-87f2a08d354d,krollshow
Shining Vale,2022,\N,"Comedy,Fantasy,Horror",7.0,5178,ec38e7d9-a9b7-4100-bfb6-12deb88ce0a0,shiningvale
Baby Looney Tunes,2001,2005,"Adventure,Animation,Comedy",6.1,5176,45f4d4c4-bd54-46b2-8779-ab5f9f6fc7d2,babylooneytunes
Bob Hearts Abishola,2019,\N,"Comedy,Romance,Short",7.0,5174,3c0c413b-83d5-4c7b-9152-f3622421b176,bobheartsabishola
Nana,2006,2007,"Animation,Comedy,Drama",8.5,5172,fdea7caf-fda6-43b0-b2cf-3c00e41025d5,nana
The Putin Interviews,2017,2017,"Biography,Documentary",7.5,5170,d3dfe454-76c6-4321-91a4-bb09dc8bb1b8,theputininterviews
Matador,1978,1982,Drama,9.3,5159,64e2cd64-6230-4006-b173-84c59146be54,matador
South of Nowhere,2005,2008,"Drama,Romance",7.9,5155,b6bd7f8b-9999-4d9a-9bfd-b4eebd85fb03,southofnowhere
Rosemary & Thyme,2003,2006,"Crime,Drama,Mystery",7.6,5155,c86d8078-abc7-46b4-8e87-f03333feb200,rosemarythyme
The Powerpuff Girls,2016,2023,"Action,Animation,Comedy",3.6,5153,4bb74b4b-8634-4a2e-9e82-0bba8fd5049c,thepowerpuffgirls
Catching Killers,2021,\N,"Crime,Documentary,Mystery",7.2,5152,6bcc6764-f1b4-4413-9be4-1b255b5e9377,catchingkillers
Ubice mog oca,2016,\N,"Action,Crime,Thriller",8.1,5150,3389070c-76d4-45bf-8005-960d89307cbc,ubicemogoca
Franklin,1997,2006,"Animation,Comedy,Drama",6.4,5147,9a1670c2-f9eb-421f-8581-81f8ec63bb61,franklin
Hex,2004,2005,"Comedy,Drama,Fantasy",7.0,5147,1a19a242-4920-47bd-85c6-1bc61f13ce42,hex
Vilangu,2022,2022,"Drama,Mystery,Thriller",7.9,5138,4f72fe13-cd43-41f2-8705-302cf74ddd8d,vilangu
The Walking Dead: Webisodes,2011,2018,"Drama,Horror,Sci-Fi",7.6,5135,b4b0dba2-fee0-4e89-bb41-5df8a3db3304,thewalkingdeadwebisodes
Scoop,2023,\N,"Biography,Crime,Drama",7.6,5123,2d63a334-bc3b-4db2-9f6b-854c8546dd75,scoop
Bir Demet Tiyatro,1995,2007,"Comedy,Family",8.5,5120,93c7e6cb-e536-47bb-9c61-4612578e348e,birdemettiyatro
Yu-Gi-Oh! GX,2004,2008,"Action,Adventure,Animation",6.8,5120,0b085fff-caf5-42ad-8419-4c0e4e08bda7,yugiohgx
The Great North,2021,\N,"Animation,Comedy",6.8,5116,1c654062-c27b-470c-9775-acd2d9921438,thegreatnorth
The Boat,2011,2013,"Adventure,Drama,Mystery",7.2,5111,72ebba19-6514-454e-9a29-acbb17a36b29,theboat
You Are Beautiful,2009,2009,"Comedy,Drama,Music",7.7,5110,4c755076-d195-4d2c-92f4-488bca86a5b4,youarebeautiful
The Masked Singer,2019,2024,"Family,Music,Reality-TV",5.9,5108,9e06057b-8904-4569-911d-9ec35bb69efa,themaskedsinger
Liaison,2023,\N,"Drama,Thriller",6.5,5098,a805c218-5887-4140-973e-53328153bf3f,liaison
The Fast Show,1994,2014,Comedy,8.2,5096,7136c567-2c53-4991-ac2f-9890a28eb027,thefastshow
Passions,1999,2008,Drama,6.0,5090,9726df97-97dc-4ff3-84dd-ee935c7039e7,passions
Here and Now,2018,2018,"Comedy,Drama,Fantasy",6.8,5089,eb8246c3-37f2-4099-8884-ef33e451fc01,hereandnow
Guilt,2019,2023,"Comedy,Crime,Drama",7.4,5080,c5252111-ff53-4121-a01a-6f98f1ca42f3,guilt
