primary_title,start_year,end_year,genres,average_rating,num_votes,show_id
XIII: The Series,2011,2012,"Action,Crime,Drama",6.4,2721,1713938
Attaway General,2020,\N,Drama,1.0,2721,11766306
Mind Field,2017,\N,Documentary,8.7,2720,6439562
Missions,2017,\N,"Drama,Sci-Fi",6.7,2719,6445112
With Love,2021,2023,"Comedy,Romance",7.2,2719,14734228
Trauma,2009,2010,Drama,7.6,2719,1445201
The Flying Nun,1967,1970,"Comedy,Fantasy",6.5,2717,0061252
Angel from Hell,2016,2016,"Comedy,Fantasy",6.2,2716,4424726
Dirty Lines,2022,2022,"Drama,History",7.4,2715,14859224
Call of the Night,2022,2022,"Animation,Comedy,Fantasy",7.4,2714,15975122
The Longest Promise,2023,\N,"Fantasy,Romance",8.2,2714,27460313
His Story,2021,\N,Drama,7.5,2714,14368638
Interrupted,2020,2020,"Drama,Romance,Thriller",7.6,2713,12466076
Bad Sport,2021,\N,"Crime,Documentary,Mystery",7.3,2713,15402912
Aoashi,2022,2022,"Animation,Comedy,Drama",8.1,2712,15792808
We're Here,2020,\N,Reality-TV,8.6,2709,11285856
Godzilla: The Series,1998,2001,"Action,Animation,Crime",6.8,2708,0177443
BTS: Burn the Stage,2018,\N,Documentary,9.0,2705,8139230
Stonehouse,2023,2023,"Biography,Comedy,Drama",6.8,2705,13005652
Graveyard,2022,2022,"Crime,Drama,Mystery",7.8,2704,16420408
Trollied,2011,2018,Comedy,7.3,2704,2006005
Hunters,2016,2016,"Crime,Drama,Sci-Fi",5.4,2703,4983204
Ultimate Beastmaster,2017,2018,"Game-Show,Reality-TV",7.2,2701,5607970
Guilt,2016,2016,"Crime,Drama,Mystery",5.9,2701,5376862
Entertainment Tonight,1981,\N,"News,Talk-Show",3.6,2700,0081857
Little Voice,2020,2020,"Comedy,Drama,Music",7.2,2700,8521376
Friday Night with Jonathan Ross,2001,2010,"Comedy,Music,Talk-Show",7.1,2698,0299302
Ölene Kadar,2017,2017,Drama,7.1,2697,6396252
Man from Atlantis,1977,1978,"Adventure,Fantasy,Sci-Fi",6.5,2697,0075533
Power Rangers Samurai,2011,2012,"Action,Adventure,Comedy",5.1,2697,1704503
The Golden Palace,1992,1993,Comedy,7.2,2697,0103426
Dom,2021,\N,"Crime,Drama",7.2,2693,13354188
The Real Adventures of Jonny Quest,1996,1997,"Action,Adventure,Animation",7.7,2689,0115226
Plastic Memories,2015,2015,"Animation,Drama,Romance",7.3,2686,4603222
Dinnerladies,1998,2000,Comedy,7.8,2683,0161140
Unsupervised,2012,2012,"Animation,Comedy",7.3,2683,2122954
Sweet Kaaram Coffee,2023,\N,"Drama,Family",7.5,2682,21908802
Blue Exorcist: Kyoto Saga,2017,2017,"Action,Animation,Drama",7.3,2681,5987956
Saint X,2023,2023,"Drama,Mystery,Thriller",6.3,2680,17372734
Wanted: Dead or Alive,1958,1961,Western,8.0,2680,0051327
Power Rangers Turbo,1997,1998,"Action,Adventure,Family",5.6,2680,0118436
Always a Witch,2019,2020,"Drama,Fantasy",6.3,2680,8001250
Yesilçam,2021,2021,"Drama,History,Romance",7.8,2680,13592218
The Big Show Show,2020,2020,"Comedy,Family",6.3,2679,10726356
When They Cry: Kai,2007,2007,"Animation,Drama,Horror",8.1,2678,1068433
Man Up!,2011,2012,Comedy,6.6,2675,1828238
The Lake,2022,\N,"Comedy,Drama",6.3,2672,15176890
Cosby,1996,2000,Comedy,6.2,2672,0115144
Rev.,2010,2014,Comedy,7.8,2671,1588221
Forbidden Apple,2018,2023,"Drama,Romance",5.8,2671,8045936
Sekirei,2008,2010,"Action,Animation,Comedy",7.3,2670,1339238
Hierro,2019,2022,"Crime,Mystery,Thriller",7.5,2669,8337662
Match of the Day,1964,\N,"News,Sport",8.6,2667,0135733
Utopia,2014,\N,Comedy,8.4,2665,3163562
Fizruk,2014,2017,"Comedy,Crime,Drama",6.8,2665,3656076
Gankutsuou: The Count of Monte Cristo,2004,2005,"Animation,Drama,Mystery",7.9,2662,0437719
David the Gnome,1985,1987,"Adventure,Animation,Family",7.4,2661,0283721
Mobile Suit Gundam,1979,1980,"Action,Adventure,Animation",7.9,2660,0159172
The Girl in the Mirror,2022,2022,"Drama,Horror,Mystery",6.3,2657,13106334
20/20,1978,\N,"Documentary,News",6.7,2656,0124932
Sen Anlat Karadeniz,2018,2019,Drama,5.8,2653,7932896
Madventures,2002,\N,Documentary,9.1,2653,0369131
Canada's Drag Race,2020,\N,"Game-Show,Reality-TV",7.4,2652,11382554
Trinity Seven,2014,2015,"Action,Animation,Comedy",6.7,2649,3532752
Alaskan Bush People,2014,\N,Reality-TV,6.0,2648,3665674
Single's Inferno,2021,\N,Reality-TV,7.2,2648,16283666
We Hunt Together,2020,\N,"Crime,Drama,Thriller",7.0,2647,10661302
Pramface,2012,2014,Comedy,7.5,2647,2239949
Stolen Away,2020,2020,"Crime,Drama,Mystery",7.1,2647,10064124
Kourtney & Kim Take New York,2011,2012,"Drama,Reality-TV",3.3,2645,1821879
Power Rangers Lost Galaxy,1999,2000,"Action,Adventure,Family",6.8,2643,0175059
Nirvana in Fire,2015,2018,"Action,Drama,Fantasy",8.9,2643,5141800
Testees,2008,2008,Comedy,7.4,2643,1262403
Briarpatch,2019,2020,"Crime,Drama,Mystery",6.6,2641,8289758
Miami Ink,2005,2008,"Documentary,Reality-TV",6.6,2641,0472014
Beast Machines: Transformers,1999,2001,"Action,Adventure,Animation",6.7,2638,0189315
Istanbullu Gelin,2017,2019,"Comedy,Drama,Romance",7.1,2636,6462806
Bakuman.,2010,2013,"Animation,Comedy,Drama",8.0,2636,1738419
Sword Art Online Alternative: Gun Gale Online,2018,2018,"Action,Adventure,Animation",6.8,2636,7978710
The Mighty B!,2008,2011,"Animation,Comedy,Family",5.3,2636,0917551
"Little People, Big World",2006,\N,Reality-TV,6.2,2636,0782374
Vruc vetar,1980,1980,Comedy,9.0,2635,0191747
Too Close for Comfort,1980,1987,Comedy,6.6,2634,0080299
Thirty Nine,2022,2022,"Drama,Romance",7.7,2634,15181094
Other Space,2015,2015,"Adventure,Comedy,Sci-Fi",7.1,2633,4561950
The Madame Blanc Mysteries,2021,\N,Drama,7.2,2633,15499118
Doona!,2023,\N,"Comedy,Drama,Romance",7.2,2633,24245988
Age of Youth,2016,2017,"Comedy,Drama,Romance",8.3,2632,5858892
Shooting Stars,2022,2022,"Comedy,Drama,Romance",7.6,2631,19800324
Çilek Kokusu,2015,2015,Romance,5.9,2630,4900982
Haganai: I Don't Have Many Friends,2011,2013,"Animation,Comedy,Drama",7.0,2628,2645500
Cedar Cove,2013,2015,"Drama,Romance",6.9,2628,2871832
Saving the Tigers,2023,\N,"Comedy,Drama,Thriller",8.0,2628,27412343
Emil i Lönneberga,1974,1976,"Comedy,Drama,Family",7.8,2627,0201380
The Accomplice,2020,2020,"Drama,Mystery,Romance",6.8,2625,11989426
Sleeping Dog,2023,\N,"Crime,Drama,Mystery",6.4,2625,25375244
Sue Thomas: F.B.Eye,2002,2005,"Crime,Drama,Mystery",7.4,2624,0329934
The Raikar Case,2020,\N,Thriller,7.1,2624,11953232
Seksenler,2012,2022,"Comedy,Family",6.9,2623,2361816
Los Espookys,2018,2022,"Comedy,Fantasy,Horror",7.5,2623,7721046
Worst Week,2008,2009,Comedy,7.5,2622,1197632
Paranormal State,2007,\N,Reality-TV,5.3,2622,0785036
The Gloaming,2020,\N,"Crime,Drama,Horror",6.6,2621,8610212
19 Kids and Counting,2008,2015,"Documentary,Reality-TV",2.9,2621,1307083
Beck: Mongolian Chop Squad,2004,2005,"Animation,Drama,Music",8.3,2620,0434662
Prisoners of War,2009,2012,"Drama,Mystery,Thriller",8.3,2619,1676462
The Shivering Truth,2018,2020,"Animation,Comedy,Fantasy",8.1,2619,6905458
The Crow: Stairway to Heaven,1998,1999,"Action,Crime,Drama",6.4,2617,0166425
The Addams Family,1992,1993,"Adventure,Animation,Comedy",7.0,2617,0222517
The Big Leap,2021,2021,"Comedy,Drama",7.6,2617,11815758
The New Addams Family,1998,1999,"Comedy,Family,Horror",6.4,2617,0172031
LA Ink,2007,2011,"Documentary,Reality-TV",5.5,2617,1039922
100 Foot Wave,2021,\N,"Documentary,Sport",8.1,2616,14126234
Signora Volpe,2022,\N,"Crime,Drama,Mystery",7.2,2616,15193160
Mr. D,2012,2018,Comedy,7.4,2615,2128016
The Secret Saturdays,2008,2010,"Action,Adventure,Animation",7.0,2614,1291662
Metal Evolution,2011,2014,"Documentary,Music",8.5,2613,1978940
Interrogation,2020,2020,"Crime,Drama,Thriller",7.3,2612,9310136
Fate/Apocrypha,2017,2017,"Action,Animation,Drama",6.6,2612,6424454
Mobile Suit Gundam 00,2007,2009,"Action,Animation,Drama",8.1,2611,1134000
Romance,2017,2021,"Crime,Drama,Romance",5.1,2611,6217938
Witnesses,2014,\N,"Crime,Mystery,Thriller",7.2,2610,4322508
Our Universe,2022,\N,Documentary,7.6,2609,23181168
Centaurworld,2021,2021,"Adventure,Animation,Comedy",7.7,2608,10919290
Crusoe,2008,2009,"Adventure,Drama",6.7,2608,1117552
Barbie: Life in the Dreamhouse,2012,2015,"Animation,Comedy,Family",7.5,2607,2644032
Ishqbaaaz,2016,2019,"Drama,Family,Romance",4.9,2606,5919914
Little Mosque on the Prairie,2007,2012,Comedy,6.6,2606,0923293
Hotel Portofino,2022,\N,Drama,6.7,2604,14815774
Hunting Hitler,2015,2020,"Documentary,History",7.4,2602,5248878
Nitro Circus,2009,\N,"Action,Comedy,Reality-TV",7.6,2602,1414349
The Amazing Spider-Man,1977,1979,"Action,Adventure,Crime",6.2,2602,0076975
Shigurui: Death Frenzy,2007,2007,"Action,Animation,Drama",7.7,2601,1233119
Kurtlar Vadisi: Terör,2007,2007,"Action,Adventure,Crime",6.2,2600,0949686
Billy on the Street,2011,\N,"Comedy,Game-Show",7.8,2600,2191991
Marie Antoinette,2022,\N,"Biography,Drama,History",7.3,2598,15384074
The Making of the Mob,2015,2016,"Crime,Documentary,History",7.8,2597,4484722
The Parkers,1999,2023,Comedy,6.9,2596,0200353
To the Manor Born,1979,2007,"Comedy,Romance",7.4,2596,0078703
The Sentinel,1996,1999,"Action,Adventure,Crime",6.5,2595,0115351
The Woman in the Wall,2023,2023,Thriller,7.2,2593,21822590
The Children of Evil,2023,\N,"Crime,Mystery,Thriller",8.3,2592,21987088
The One in Charge,2022,\N,"Comedy,Drama,Mystery",7.9,2591,14362262
800 Words,2015,2018,"Comedy,Drama,Family",8.0,2590,4380324
Run BTS!,2015,\N,Game-Show,9.6,2590,7865962
Super Robot Monkey Team Hyperforce Go!,2004,2006,"Action,Adventure,Animation",6.4,2589,0423746
The Village,2013,2014,Drama,7.7,2589,2394340
I Hate My Teenage Daughter,2011,2013,Comedy,5.2,2588,1819545
Jeet Ki Zid,2021,\N,"Action,Drama",8.3,2587,12913686
Making History,2017,2017,"Adventure,Comedy,History",6.3,2586,5515410
Fantastic Four: World's Greatest Heroes,2006,2010,"Action,Animation,Family",6.6,2585,0830298
Game of Silence,2016,2016,Drama,7.0,2585,4074374
The Curious Creations of Christine McConnell,2018,2018,"Comedy,Horror,Talk-Show",7.7,2585,8773080
One Life to Live,1968,2013,"Drama,Romance",6.9,2585,0062595
Mulaney,2014,2015,Comedy,4.1,2584,2753110
Chelsea Does,2016,2016,Documentary,7.4,2583,5275894
Top Dog,2020,\N,"Crime,Drama,Thriller",7.3,2582,11542694
Underdog,1964,1973,"Action,Adventure,Animation",7.2,2582,0060037
Yumi's Cells,2021,\N,"Comedy,Drama,Romance",8.2,2582,14596630
Hard Knocks,2001,\N,"Documentary,Reality-TV,Sport",8.4,2581,0446622
Trailer Park Boys: Out of the Park,2016,2017,"Adventure,Comedy,Crime",7.0,2579,5937754
I'm in the Band,2009,2011,"Comedy,Family,Music",6.6,2578,1433495
Kung Fu: The Legend Continues,1993,1997,"Action,Crime,Drama",6.5,2576,0103460
Lycoris Recoil,2022,2022,"Action,Animation,Comedy",7.6,2575,16755706
Memphis Beat,2010,2011,"Comedy,Crime,Drama",7.5,2574,1409008
Pyarey Afzal,2013,2014,"Crime,Drama,Romance",9.0,2574,4062640
Indian Predator: The Butcher of Delhi,2022,2022,"Crime,Documentary,History",6.1,2574,14178824
The Ultimatum: Marry or Move On,2022,\N,Reality-TV,5.5,2574,18396952
Mobile Suit Gundam Seed,2002,2003,"Action,Adventure,Animation",7.7,2573,0374407
Swamp People,2010,\N,"Action,Reality-TV",6.2,2573,1747551
Sunset Beach,1997,1999,"Drama,Romance",6.9,2572,0118484
Scare Tactics,2003,2013,"Comedy,Horror,Reality-TV",6.7,2570,0339968
Tripping the Rift,2004,2007,"Animation,Comedy,Fantasy",6.8,2568,0315081
Pørni,2021,\N,"Comedy,Drama",8.1,2566,12567072
On the Buses,1969,1973,Comedy,7.0,2566,0063936
Fat Albert and the Cosby Kids,1972,1985,"Animation,Comedy,Family",6.7,2564,0068072
Loiter Squad,2012,2014,Comedy,6.9,2561,2272367
Camp,2013,2013,"Comedy,Drama,Romance",7.2,2561,2708560
Still 17,2018,2018,"Comedy,Romance",7.8,2561,8648696
The Balkan Line,2020,\N,Action,7.5,2560,11764000
Perfect Couples,2010,2011,"Comedy,Romance",6.5,2560,1595856
Better,2023,\N,"Crime,Drama,Thriller",6.5,2560,14466190
Ruhsar,1998,2001,"Comedy,Fantasy,Romance",6.1,2558,0846614
Instant Star,2004,2008,"Drama,Music",7.5,2558,0420416
"Me, Myself and I",2017,2018,Comedy,7.3,2557,6477194
Chaos,2011,2011,"Action,Adventure,Drama",6.9,2557,1591468
Comicstaan,2018,\N,Comedy,6.8,2557,7336778
The Worst of Evil,2023,\N,"Action,Crime,Drama",8.4,2555,20600022
Robotboy,2005,2008,"Action,Adventure,Animation",5.8,2555,0482870
Father Knows Best,1954,1960,"Comedy,Family",7.4,2554,0046600
Bref.,2011,2012,Comedy,8.2,2554,2044128
Noel Fielding's Luxury Comedy,2012,2014,Comedy,6.3,2552,2220083
K,2012,\N,"Action,Animation,Drama",7.0,2552,2377452
Wild 'N Out,2005,\N,Comedy,6.5,2551,0472989
Alfred J. Kwak,1989,1991,"Adventure,Animation,Drama",7.8,2551,0098737
Welcome to Flatch,2022,2023,Comedy,6.7,2551,11447470
Barkskins,2020,\N,"Drama,History",7.3,2550,9426272
Lawless Lawyer,2018,2018,"Action,Drama,Thriller",7.6,2550,8160178
Delocated,2009,2013,Comedy,7.4,2550,1299729
Bizarre Foods with Andrew Zimmern,2006,\N,Reality-TV,7.7,2550,1138645
Who Wants to Be a Millionaire,2002,\N,Game-Show,6.1,2549,0321019
Heathcliff,1980,1984,"Animation,Comedy,Family",6.5,2548,0173556
Extremely Lucky,2003,2004,Comedy,8.0,2546,0383144
So Random!,2011,2012,"Comedy,Family,Musical",4.5,2546,1934818
Bandits,2014,2015,"Comedy,Crime",7.3,2545,4824056
Ghost Stories,2000,2001,"Animation,Comedy,Fantasy",8.0,2545,0285368
The New Avengers,1976,1977,"Action,Mystery,Thriller",7.2,2545,0074031
Mad for Each Other,2021,\N,"Comedy,Drama,Romance",7.9,2543,14596414
You Can't Do That on Television,1979,2004,"Comedy,Family",8.1,2542,0078714
Ready or Not,1993,1997,"Drama,Family",6.8,2542,0106110
Are You Smarter Than a 5th Grader?,2007,2019,"Family,Game-Show",4.9,2542,0958228
Weird City,2019,2019,"Comedy,Sci-Fi",6.0,2542,8633518
Glass Home,2010,2012,Drama,7.7,2540,1650527
Boiling Point,2023,\N,"Drama,Thriller",7.9,2540,22889176
Saber Rider and the Star Sheriffs,1987,1988,"Action,Adventure,Animation",8.4,2540,0129712
The Sweeney,1975,1978,"Action,Crime,Drama",8.1,2539,0071059
"Denver, the Last Dinosaur",1988,1990,"Adventure,Animation,Comedy",6.4,2537,0190178
Ten Percent,2022,2022,Comedy,6.9,2537,11181824
Adhura,2023,2023,"Horror,Thriller",6.6,2535,19868286
The Lion Guard,2015,2019,"Action,Adventure,Animation",6.4,2535,3793630
In the SOOP BTS Ver.,2020,\N,Reality-TV,9.4,2534,13191804
Ultraman,2019,2023,"Action,Adventure,Animation",6.8,2534,8699270
Love It or List It,2008,\N,Reality-TV,6.5,2534,1773182
Forky Asks a Question,2019,2020,"Animation,Comedy,Family",6.6,2533,10167284
"China, IL",2008,2015,"Animation,Comedy",7.1,2530,2058221
Bad Girls,1999,2006,"Crime,Drama",7.9,2529,0203248
Warriors,1999,1999,"Drama,War",8.3,2529,0119873
Wagle Ki Duniya,2021,\N,"Comedy,Drama",8.9,2529,13853152
Akudama Drive,2020,2020,"Action,Animation,Crime",7.3,2528,12331342
Eli Roth's History of Horror,2018,2021,"Documentary,History,Horror",8.1,2528,7406320
Beecham House,2019,2019,Drama,6.8,2527,8451638
This Life,1996,1997,Drama,8.5,2527,0115390
Cennet Mahallesi,2004,2007,"Adventure,Comedy,Family",4.5,2526,0424619
Deathstroke: Knights & Dragons,2020,2020,"Action,Adventure,Animation",6.6,2525,10394706
Survivor's Remorse,2014,2017,"Comedy,Drama,Sport",7.1,2525,3231022
Tim and Eric's Bedtime Stories,2013,2017,"Comedy,Horror",7.8,2525,3292726
Star Wars: Forces of Destiny,2017,2018,"Action,Adventure,Animation",5.4,2524,6779076
Hamtaro,2000,2006,"Adventure,Animation,Comedy",6.3,2523,0318895
La usurpadora,1998,1998,"Drama,Romance",7.8,2521,0211878
Akasya Duragi,2008,2012,Comedy,3.1,2521,1286883
The Rising,2022,2022,"Crime,Thriller",6.7,2521,14538210
Cavemen,2007,2008,"Comedy,Sci-Fi",4.3,2520,0981216
Janet King,2014,2017,"Crime,Drama,Mystery",7.8,2520,2645122
Upper Middle Bogan,2013,2016,Comedy,7.9,2516,2401525
Transformers: Animated,2007,2009,"Action,Animation,Family",6.6,2515,1055335
The Same Sky,2017,2017,"Drama,Thriller",7.4,2515,5424556
Scare PewDiePie,2016,2017,"Comedy,Horror,Reality-TV",3.8,2515,5435072
Lalbazaar,2019,\N,"Crime,Drama",6.3,2515,12416834
Uspjeh,2019,2019,"Crime,Drama,Mystery",7.8,2514,8453458
Bizaardvark,2016,2019,"Comedy,Family",4.0,2513,4800624
Island,2022,\N,"Action,Adventure,Drama",6.9,2510,14166656
Sea Patrol,2007,2011,"Action,Crime,Drama",7.5,2509,0879688
Andi Mack,2017,2019,"Comedy,Drama,Family",7.3,2507,5195114
Gutar Gu,2023,\N,"Drama,Romance",8.4,2507,27303022
Yeh Rishtey Hain Pyaar Ke,2019,2020,Drama,7.4,2506,9833584
Wild Angel,1998,1999,"Comedy,Drama,Romance",7.3,2503,0202197
Dadi,2001,2002,"Comedy,Family",6.3,2503,0303449
Voice,2017,2021,"Action,Crime,Mystery",7.6,2503,6212854
Jul på Vesterbro,2003,2003,Comedy,8.1,2502,0372073
Queer Eye,2003,2007,"Comedy,Reality-TV",6.4,2500,0358332
Tiny World,2020,\N,Documentary,8.9,2500,13007904
Revenge of Others,2022,\N,"Action,Drama,Mystery",7.6,2498,23032890
Eigen kweek,2013,2019,Drama,7.9,2498,3313722
Nowhere Boys,2013,2018,"Adventure,Drama,Horror",7.0,2498,2761354
Growing Up Fisher,2014,2014,Comedy,7.5,2497,2698984
The Joel McHale Show with Joel McHale,2018,2018,"Comedy,Talk-Show",7.1,2497,7895706
Good Sam,2022,2022,Drama,6.0,2496,11055882
RadhaKrishn,2018,2023,"Drama,Romance",8.2,2495,9025492
Complications,2015,2015,"Crime,Drama,Thriller",7.1,2494,3410350
Screenwipe,2006,2020,"Comedy,Documentary",8.8,2494,0780206
Herman's Head,1991,1994,Comedy,7.2,2493,0101115
Upright Citizens Brigade,1998,2000,Comedy,8.0,2492,0167739
Be My Sunshine,2021,2021,"Comedy,Romance",6.9,2492,14411808
Arctic Circle,2018,\N,"Crime,Drama,Thriller",6.9,2491,6800294
Blood Blockade Battlefront,2015,2017,"Action,Adventure,Animation",7.2,2491,4379632
How the West Was Won,1976,1979,"Drama,Western",8.2,2491,0077027
All of Them Unacceptable,1991,1993,Comedy,9.0,2491,0220196
Point Pleasant,2005,2005,"Crime,Drama,Horror",7.0,2490,0435576
Furia,2021,\N,"Crime,Drama,Thriller",7.1,2490,11204154
The Rachel Maddow Show,2008,\N,"News,Talk-Show",6.0,2489,1280627
True Justice,2010,2012,"Action,Crime,Drama",4.5,2488,1697033
Bluff City Law,2019,2019,Drama,6.8,2487,10312776
Game-On,1995,1998,Comedy,7.9,2487,0111976
Bella and the Bulldogs,2015,2016,"Comedy,Family,Sport",5.2,2485,3596178
One on One,2001,2006,Comedy,7.2,2483,0284770
Paragon: The Shadow Wars,2020,\N,Fantasy,3.4,2483,10771904
Love Bites,2011,2011,"Comedy,Drama,Romance",7.4,2481,1582454
The Gryphon,2023,\N,"Drama,Fantasy",6.9,2480,14010168
Who Are You: School 2015,2015,2015,"Drama,Mystery,Romance",7.6,2476,5087824
Tekken: The Motion Picture,1998,1998,"Action,Adventure,Animation",5.2,2475,0272880
Jack Taylor,2010,2010,"Crime,Drama",7.4,2474,6954652
Tiflisi,2014,2015,"Action,History,Thriller",9.1,2474,4266402
Triptych,2023,\N,"Drama,Mystery,Thriller",6.3,2474,20565150
Strange Angel,2018,2019,"Biography,Drama,History",7.0,2473,7210448
Wannous,2016,2016,"Drama,Mystery",8.7,2471,5805100
Packed to the Rafters,2008,2013,"Comedy,Drama,Family",7.5,2470,1132600
Everything I Know About Love,2022,\N,"Comedy,Drama,Romance",7.5,2469,15290226
The Commish,1991,1996,"Comedy,Crime,Drama",7.1,2467,0101069
Dennis the Menace,1959,1963,"Comedy,Family",7.0,2467,0052461
Kolah Ghermezi 88,2009,\N,"Comedy,Family",8.1,2466,1843546
Alert: Missing Persons Unit,2023,\N,"Action,Crime,Drama",5.8,2466,18699118
The Carbonaro Effect,2014,\N,Comedy,7.5,2463,3559912
Inazuma Eleven,2008,2011,"Animation,Comedy,Family",8.1,2461,2189248
Jack & Bobby,2004,2005,"Drama,Romance,Sci-Fi",8.0,2460,0410997
The Hunt for Veerappan,2023,2023,"Biography,Crime,Documentary",8.0,2459,28306965
Faerie Tale Theatre,1982,1987,"Adventure,Comedy,Family",8.3,2458,0199214
Little Bill,1999,2004,"Animation,Family",6.3,2458,0229141
Twist of Fate,2021,2021,"Comedy,Drama",7.0,2458,14411816
Misaeng,2014,2014,Drama,8.5,2457,4240730
Downward Dog,2017,2017,Comedy,7.4,2456,3879306
Holby City,1999,2022,Drama,5.8,2456,0184122
Omniscient,2020,2020,"Drama,Sci-Fi,Thriller",6.5,2456,11542920
90 Day Fiancé,2014,\N,"Reality-TV,Romance",6.4,2455,3469050
Married at First Sight,2014,\N,"Reality-TV,Romance",6.2,2453,3868860
Found,2023,\N,Drama,6.8,2453,9071808
The Neighbourhood's Gate,2006,2017,"Drama,History,War",6.7,2452,1999065
Rubí,2004,2004,"Adventure,Drama,Family",8.0,2451,0391683
Duncanville,2020,2022,"Animation,Comedy",6.3,2451,9073898
Office Office,2000,\N,Comedy,8.9,2451,0292829
Romantic Killer,2022,2022,"Animation,Comedy,Fantasy",7.6,2448,21991254
Transformers: Earthspark,2022,\N,"Action,Adventure,Animation",4.0,2447,14298658
My Girlfriend Is an Alien,2019,2022,"Comedy,Fantasy,Romance",8.4,2444,10874298
Big Hero 6: The Series,2017,2021,"Action,Adventure,Animation",7.2,2441,5515212
WWII in Color: Road to Victory,2021,\N,"Documentary,History,War",8.2,2441,16477402
Troppo,2022,\N,"Crime,Thriller",7.4,2440,13315664
Isabel,2011,2014,"Biography,History",8.3,2438,2011533
Spitting Image,1984,1996,Comedy,7.4,2437,0086807
Medabots,1999,2004,"Action,Adventure,Animation",6.7,2436,0293731
Spycraft,2020,2022,Documentary,6.7,2435,13789092
Matrioshki,2005,2008,"Crime,Drama",8.1,2435,0320882
Black Butler II,2010,2011,"Animation,Comedy,Fantasy",7.4,2434,1685407
The Family,2021,\N,"Drama,History",7.3,2433,11173308
Handy Manny,2006,2013,"Animation,Comedy,Family",5.5,2432,0451460
Snooki & JWoww,2012,2015,Reality-TV,3.2,2431,2083701
Street Fighter II: V,1995,1995,"Action,Adventure,Animation",7.5,2431,0144069
BeastMaster,1999,2002,"Action,Adventure,Fantasy",6.2,2430,0215392
Brazil Avenue,2012,2012,"Crime,Drama,Thriller",8.3,2429,2303077
Shikimori's Not Just a Cutie,2022,2022,"Animation,Comedy,Drama",6.6,2426,15529074
Justice League Action,2016,2018,"Action,Adventure,Animation",7.5,2425,5419200
Total Drama All Stars,2013,2014,"Action,Animation,Comedy",6.7,2425,3177810
SportsCenter,1979,\N,"News,Sport,Talk-Show",8.1,2425,0136668
The Irrational,2023,\N,"Drama,Thriller",7.0,2424,16288838
Pretty Hard Cases,2021,2023,"Comedy,Crime,Drama",6.8,2423,11090458
Match Game,1973,1990,"Comedy,Game-Show",8.3,2423,0069608
I Spy,1965,1968,"Action,Adventure",7.2,2423,0058816
My Country: The New Age,2019,2019,"Action,Drama,History",8.1,2422,10850888
That '80s Show,2002,2002,Comedy,4.7,2421,0305472
Nobody's Looking,2019,2019,"Comedy,Drama,Fantasy",7.7,2419,11131980
Dragons' Den,2005,\N,"Game-Show,Reality-TV",6.8,2419,0443370
SKAM Italia,2018,\N,"Drama,Romance",7.9,2418,8360352
Holy Family,2022,2023,Drama,6.5,2417,15576994
Day of the Dead,2021,2021,"Action,Drama,Horror",4.7,2417,12052892
Early Doors,2003,2004,Comedy,8.6,2417,0366010
"Love, Reason, Get Even",2021,2022,"Comedy,Drama,Family",6.7,2416,14814006
Bluestone 42,2013,2015,"Comedy,War",7.9,2416,2708572
Free Rein,2017,2019,"Action,Adventure,Comedy",7.2,2415,6928052
Bedlam,2011,2013,"Drama,Horror,Mystery",6.4,2415,1822448
Feluda Pherot,2020,2020,Mystery,7.7,2415,12602588
The Makanai: Cooking for the Maiko House,2023,\N,"Comedy,Drama",7.9,2414,15964848
Making the Cut,2020,\N,Game-Show,6.7,2411,8962394
Mental,2009,2009,Drama,6.9,2411,1245695
12 oz. Mouse,2005,2020,"Action,Adventure,Animation",6.5,2410,0465774
Professor T.,2015,2018,"Comedy,Crime,Drama",8.1,2410,3823996
Antares,2021,2022,"Action,Drama,Romance",6.5,2409,15096498
Little Mole,1957,2002,"Adventure,Animation,Comedy",7.9,2409,0841927
Sailor Moon Crystal,2014,2021,"Action,Adventure,Animation",7.9,2408,3124992
Aldnoah.Zero,2014,2015,"Action,Adventure,Animation",7.1,2407,3544556
The Neighbor,2019,2021,"Action,Comedy",6.5,2406,9731222
Murder One,1995,1997,"Crime,Drama,Mystery",8.2,2405,0112086
Norm,1999,2001,Comedy,7.8,2405,0181935
Better Late Than Never,2016,2018,"Comedy,Documentary",8.5,2405,5020352
Lost You Forever,2023,\N,"Drama,Fantasy,Romance",6.5,2404,28114809
Who Wants to Be a Millionaire,1998,\N,Game-Show,6.1,2403,0166064
Prince Caspian and the Voyage of the Dawn Treader,1989,1989,"Adventure,Family,Fantasy",7.0,2403,0096681
Marriage,2022,2022,Drama,6.3,2403,15483452
Today,1952,\N,"News,Talk-Show",4.6,2400,0044298
"Love, American Style",1969,1974,"Comedy,Romance",6.8,2399,0063925
The Asterisk War,2015,2016,"Action,Animation,Comedy",6.8,2398,5095466
Daydreaming,2007,2011,"Comedy,Romance",5.6,2393,1034368
Tales of the Unexpected,1979,1988,"Comedy,Drama,Horror",7.6,2392,0075592
Lucky Star,2007,2008,"Animation,Comedy,Family",7.4,2390,1086236
Daughter from Another Mother,2021,2022,"Comedy,Drama",7.3,2390,11937732
Attack of the Show!,2005,2022,"News,Talk-Show",7.8,2390,0498878
Salamander,2012,2018,"Crime,Drama,Thriller",7.5,2389,2569488
The Case Study of Vanitas,2021,2022,"Animation,Fantasy,Horror",7.6,2389,14641098
